id,title,note,excerpt,url,tags,created,cover,highlights,favorite
834777473,Key Concepts & Architecture | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/intro-key-concepts#database-storage,,2024-08-14T11:48:25.646Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fintro-key-concepts%23database-storage,"Highlight:When data is loaded into Snowflake, Snowflake reorganizes that data into its internal optimized, compressed, columnar format. Snowflake stores this optimized data in cloud storage.",false
834777355,Key-pair authentication and key-pair rotation | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/key-pair-auth,,2024-08-14T11:47:24.556Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fkey-pair-auth,"Highlight:Client

	

Key Pair Authentication

	

Key Pair Rotation

	

Unencrypted Private Keys

	


SnowSQL (CLI client)

	

✔

	

✔

	

✔

	


Snowflake Connector for Python

	

✔

	

✔

	

✔

	


Snowflake Connector for Spark

	

✔

	

✔

	

✔

	


Snowflake Connector for Kafka

	

✔

	

✔

	

✔

	


Go driver

	

✔

	

✔

	

✔

	


JDBC Driver

	

✔

	

✔

	

✔

	


ODBC Driver

	

✔

	

✔

	

✔

	


Node.js Driver

	

✔

	

✔

	

✔

	


.NET Driver

	

✔

	

✔

	

✔

	


PHP PDO Driver for Snowflake

	

✔

	

✔

	

✔

Highlight:The following table summarizes support for key pair authentication among Snowflake Clients.",false
834775631,DROP STAGE | Snowflake Documentation,,,https://docs.snowflake.com/en/sql-reference/sql/drop-stage,,2024-08-14T11:44:50.015Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fsql-reference%2Fsql%2Fdrop-stage,Highlight:Dropped stages cannot be recovered; they must be recreated.,false
834775507,Understanding Column-level Security | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/security-column-intro,,2024-08-14T11:43:41.816Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fsecurity-column-intro,"Highlight:Column-level Security includes two features:

Dynamic Data Masking

External Tokenization",false
834775226,Troubleshooting tasks | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/tasks-ts,,2024-08-14T11:40:59.351Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Ftasks-ts,"Highlight:Task timed out or exceeded the schedule window¶

There is a 60 minute default limit on a single run of a task.",false
834774644,Understanding caller’s rights and owner’s rights stored procedures | Snowflake Documentation,,,https://docs.snowflake.com/en/developer-guide/stored-procedure/stored-procedures-rights,,2024-08-14T11:37:43.503Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fdeveloper-guide%2Fstored-procedure%2Fstored-procedures-rights,Highlight:A stored procedure runs with either the caller’s rights or the owner’s rights.,false
834774517,Snowflake Community,,"Join our community of data professionals to learn, connect, share and innovate together",https://community.snowflake.com/s/article/Using-session-variables-in-a-stored-procedure,,2024-08-14T11:36:53.992Z,https://www.snowflake.com/wp-content/themes/snowflake/assets/img/community/community-social-share.jpg,"Highlight:By default, when a stored procedure is created in snowflake it consumes the Creator's rights(execute as owner) which do not allow the use of session variables.

Highlight:This problem can be resolved if we create the stored procedure with the option ""EXECUTE AS CALLER"", it would use caller rights at the time of execution and would not cause any issues.",false
834774187,Analyzing Queries Using Query Profile | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/ui-query-profile#query-operator-details,,2024-08-14T11:34:43.268Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fui-query-profile%23query-operator-details,"Highlight:Execution Time¶

Execution time provides information about “where the time was spent” during the processing of a query. Time spent can be broken down into the following categories, displayed in the following order:

Processing — time spent on data processing by the CPU.

Local Disk IO — time when the processing was blocked by local disk access.

Remote Disk IO — time when the processing was blocked by remote disk access.

Network Communication — time when the processing was waiting for the network data transfer.

Synchronization — various synchronization activities between participating processes.

Initialization — time spent setting up the query processing.",false
834774059,Querying Semi-structured Data | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/querying-semistructured#dot-notation,,2024-08-14T11:33:37.670Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fquerying-semistructured%23dot-notation,Highlight:Use dot notation to traverse a path in a JSON object,false
834720415,Configuring access control | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/security-access-control-configure#creating-custom-read-only-roles,,2024-08-14T08:55:55.023Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fsecurity-access-control-configure%23creating-custom-read-only-roles,"Highlight:SELECT

	

Table

	

To operate on any object in a schema, a role must have the USAGE privilege on the container database and schema.",false
834716422,Understanding Encryption Key Management in Snowflake | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/security-encryption-manage,,2024-08-14T08:49:45.764Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fsecurity-encryption-manage,"Highlight:All Snowflake customer data is encrypted by default using the latest security standards and best practices. Snowflake uses strong AES 256-bit encryption with a hierarchical key model rooted in a hardware security module.

Highlight:When enabled, the combination of a Snowflake-maintained key and a customer-managed key creates a composite master key to protect the Snowflake data. This is called Tri-Secret Secure.

Highlight:Snowflake’s hierarchical key model consists of four levels of keys:

The root key

Account master keys

Table master keys

File keys

Highlight:Encryption key rotation¶

All Snowflake-managed keys are automatically rotated by Snowflake when they are more than 30 days old.",false
834713486,Managing and using worksheets in Snowsight | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/ui-snowsight-worksheets#label-worksheets-manage,,2024-08-14T08:43:19.782Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fui-snowsight-worksheets%23label-worksheets-manage,"Highlight:After you open a worksheet, select the
visible when you hover over the tab for a worksheet to manage the open worksheet in the following ways:

Rename the worksheet.

Move the worksheet to a folder or a dashboard.

Duplicate the worksheet.

Delete the worksheet.",false
834712936,WAREHOUSE_METERING_HISTORY view | Snowflake Documentation,,,https://docs.snowflake.com/en/sql-reference/account-usage/warehouse_metering_history,,2024-08-14T08:41:56.965Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fsql-reference%2Faccount-usage%2Fwarehouse_metering_history,"Highlight:WAREHOUSE_METERING_HISTORY view¶

This Account Usage view can be used to return the hourly credit usage for a single warehouse (or all the warehouses in your account) within the last 365 days (1 year).",false
834712745,CURRENT_TASK_GRAPHS | Snowflake Documentation,,,https://docs.snowflake.com/en/sql-reference/functions/current_task_graphs,,2024-08-14T08:40:37.131Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fsql-reference%2Ffunctions%2Fcurrent_task_graphs,"Highlight:CURRENT_TASK_GRAPHS¶

Returns the status of a graph run that is currently scheduled or is executing.

Highlight:This function returns details for graph runs that are currently executing or are next scheduled to run within the next 8 days. To retrieve the details for graph runs that have completed in the past 60 minutes, query the COMPLETE_TASK_GRAPHS table function.

Highlight:Returns results only for the ACCOUNTADMIN role, the task owner (i.e. the role with the OWNERSHIP privilege on the task) or a role with the global MONITOR EXECUTION privilege. Note that unless a role with the MONITOR EXECUTION privilege also has the USAGE privilege on the database and schema that store the task, the DATABASE_NAME and SCHEMA_NAME values in the output are NULL.",false
834712678,Access History | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/access-history,,2024-08-14T08:39:54.609Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Faccess-history,"Highlight:Records in the Account Usage QUERY_HISTORY view do not always get recorded in the ACCESS_HISTORY view. The structure of the SQL statement determines whether Snowflake records an entry in the ACCESS_HISTORY view.

Highlight:The user access history can be found by querying the Account Usage ACCESS_HISTORY view. The records in this view facilitate regulatory compliance auditing and provide insights on popular and frequently accessed tables and columns because there is a direct link between the user (i.e. query operator), the query, the table or view, the column, and the data.",false
834712119,Overview of Access Control | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/security-access-control-overview#custom-roles,,2024-08-14T08:34:03.120Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fsecurity-access-control-overview%23custom-roles,"Highlight:When creating roles that will serve as the owners of securable objects in the system, Snowflake recommends creating a hierarchy of custom roles, with the top-most custom role assigned to the system role SYSADMIN.",false
834451665,About Secure Data Sharing | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/data-sharing-intro#about-providers,,2024-08-13T17:40:24.513Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fdata-sharing-intro%23about-providers,Highlight:A data provider is any Snowflake account that creates shares and makes them available to other Snowflake accounts to consume.,false
834447181,CREATE PIPE | Snowflake Documentation,,,https://docs.snowflake.com/en/sql-reference/sql/create-pipe,,2024-08-13T17:38:40.198Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fsql-reference%2Fsql%2Fcreate-pipe,"Highlight:Using a query as the source for the COPY statement for column reordering, column omission, and casts (i.e. transforming data during a load) is supported.

Highlight:Identifier for the pipe; must be unique for the schema in which the pipe is created.",false
834447035,SHOW GRANTS | Snowflake Documentation,,,https://docs.snowflake.com/en/sql-reference/sql/show-grants#variants,,2024-08-13T17:37:53.091Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fsql-reference%2Fsql%2Fshow-grants%23variants,Highlight:SHOW GRANTS TO USER current_user. Lists all the roles granted to the current user.,false
834446951,Stored procedures overview | Snowflake Documentation,,,https://docs.snowflake.com/developer-guide/stored-procedure/stored-procedures-overview#what-is-a-stored-procedure,,2024-08-13T17:37:16.283Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fdeveloper-guide%2Fstored-procedure%2Fstored-procedures-overview%23what-is-a-stored-procedure,Highlight:You might want to use a stored procedure to automate a task that requires multiple SQL statements and is performed frequently.,false
834446718,CREATE NETWORK POLICY | Snowflake Documentation,,,https://docs.snowflake.com/en/sql-reference/sql/create-network-policy,,2024-08-13T17:35:48.353Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fsql-reference%2Fsql%2Fcreate-network-policy,"Highlight:Only security administrators (i.e. users with the SECURITYADMIN role) or higher or
 a role with the global CREATE NETWORK POLICY privilege can create network policies.",false
834446637,Tabular SQL UDFs (UDTFs) | Snowflake Documentation,,,https://docs.snowflake.com/en/developer-guide/udf/sql/udf-sql-tabular-functions,,2024-08-13T17:35:12.705Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fdeveloper-guide%2Fudf%2Fsql%2Fudf-sql-tabular-functions,"Highlight:CREATE OR REPLACE FUNCTION <name> ( [ <arguments> ] ) RETURNS
 TABLE
 ( <output_col_name> <output_col_type> [, <output_col_name> <output_col_type> ... ] ) AS '<sql_expression>'",false
834446284,GET_STAGE_LOCATION | Snowflake Documentation,,,https://docs.snowflake.com/en/sql-reference/functions/get_stage_location,,2024-08-13T17:32:39.275Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fsql-reference%2Ffunctions%2Fget_stage_location,"Highlight:GET_STAGE_LOCATION¶

Retrieves the URL for an external or internal named stage using the stage name as the input.",false
834446074,Introduction to external functions | Snowflake Documentation,,,https://docs.snowflake.com/en/sql-reference/external-functions-introduction,,2024-08-13T17:31:10.988Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fsql-reference%2Fexternal-functions-introduction,"Highlight:An external function is a type of UDF
. Unlike other UDFs, an external function does not contain its own code; instead, the external function calls code that is stored and executed outside Snowflake.",false
834445740,Working with Materialized Views | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/views-materialized#label-limitations-on-creating-materialized-views,,2024-08-13T17:27:54.699Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fviews-materialized%23label-limitations-on-creating-materialized-views,"Highlight:The following limitations apply to creating materialized views:

A materialized view can query only a single table.

Joins, including self-joins, are not supported.

A materialized view cannot query:

A materialized view.

A non-materialized view.

A UDTF (user-defined table function).",false
834445617,SYSTEM$CLUSTERING_INFORMATION | Snowflake Documentation,,,https://docs.snowflake.com/en/sql-reference/functions/system_clustering_information,,2024-08-13T17:26:45.391Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fsql-reference%2Ffunctions%2Fsystem_clustering_information,"Highlight:SYSTEM$CLUSTERING_INFORMATION¶

Returns clustering information, including average clustering depth, for a table based on one or more columns in the table.

Highlight:average_overlaps

Average number of overlapping micro-partitions for each micro-partition in the table. A high number indicates the table is not well-clustered.",false
834442946,Create and configure shares | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/data-sharing-provider#general-data-sharing-considerations-and-usage,,2024-08-13T17:18:30.118Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fdata-sharing-provider%23general-data-sharing-considerations-and-usage,"Highlight:For data security and privacy reasons, only secure views
 are supported in shares at this time. If a standard view is added to a share, Snowflake returns an error.",false
834442700,Search Optimization Service | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/search-optimization-service#understanding-the-search-optimization-service,,2024-08-13T17:16:54.359Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fsearch-optimization-service%23understanding-the-search-optimization-service,"Highlight:The search optimization service aims to significantly improve the performance of certain types of queries on tables, including:

Selective point lookup queries on tables.",false
834434812,Working with resource monitors | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/resource-monitors#actions,,2024-08-13T17:14:29.474Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fresource-monitors%23actions,"Highlight:Resource monitors support the following actions:

Notify & Suspend:

Send a notification and suspend all assigned warehouses after all statements being executed by the warehouse(s) have completed.

Notify & Suspend Immediately:

Send a notification and suspend all assigned warehouses immediately, which cancels any statements being executed by the warehouses at the time.

Notify:

Perform no action on warehouses, but send a notification.",false
834433922,Working with resource monitors | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/resource-monitors#monitor-level,,2024-08-13T17:13:10.118Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fresource-monitors%23monitor-level,Highlight:A single monitor can be set at the account level to control credit usage for all warehouses in your account.,false
834422120,Snowflake's Security and Compliance Reports,,Explore our comprehensive Security and Compliance reports to understand how we protect your data and meet industry standards.,https://www.snowflake.com/en/legal/snowflakes-security-and-compliance-reports/,,2024-08-13T17:09:22.298Z,https://publish-p57963-e462109.adobeaemcloud.com/content/dam/snowflake-site/general/technical/default-og-image/snowflake-social-share.png,Highlight:SNOWFLAKE’S SECURITY & COMPLIANCE REPORTS,false
834416395,SHOW TABLES | Snowflake Documentation,,,https://docs.snowflake.com/en/sql-reference/sql/show-tables,,2024-08-13T17:07:03.497Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fsql-reference%2Fsql%2Fshow-tables,"Highlight:SHOW TABLES

Highlight:bytes

	

Number of bytes that will be scanned if the entire table is scanned in a query. Note that this number may be different than the number of actual physical bytes (i.e. bytes stored on-disk) for the table.",false
834414167,About Secure Data Sharing | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/data-sharing-intro#reader-accounts-for-third-party-access,,2024-08-13T17:04:31.814Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fdata-sharing-intro%23reader-accounts-for-third-party-access,"Highlight:Data sharing is only supported between Snowflake accounts. As a data provider, you might want to share data with a consumer who does not already have a Snowflake account or is not ready to become a licensed Snowflake customer.

To facilitate sharing data with these consumers, you can create reader accounts. Reader accounts (formerly known as “read-only accounts”) provide a quick, easy, and cost-effective way to share data without requiring the consumer to become a Snowflake customer.",false
834409680,Warehouse considerations | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/warehouses-considerations#how-are-credits-charged-for-warehouses,,2024-08-13T17:02:13.040Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fwarehouses-considerations%23how-are-credits-charged-for-warehouses,Highlight:The minimum billing charge for provisioning compute resources is 1 minute (i.e. 60 seconds).,false
834409158,GET | Snowflake Documentation,,,https://docs.snowflake.com/en/sql-reference/sql/get,,2024-08-13T16:59:54.515Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fsql-reference%2Fsql%2Fget,"Highlight:If the directory path includes special characters, the entire file URI must be enclosed in single quotes. Note that the drive and path separator is a forward slash (/
) in enclosed URIs (e.g. 'file://C:/temp/load
 data'
 for a path in Windows that includes a directory named load
 data
).",false
834408957,Micro-partitions & Data Clustering | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/tables-clustering-micropartitions#what-are-micro-partitions,,2024-08-13T16:58:28.122Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Ftables-clustering-micropartitions%23what-are-micro-partitions,"Highlight:All data in Snowflake tables is automatically divided into micro-partitions, which are contiguous units of storage. Each micro-partition contains between 50 MB and 500 MB of uncompressed data (note that the actual size in Snowflake is smaller because data is always stored compressed). Groups of rows in tables are mapped into individual micro-partitions, organized in a columnar fashion.",false
834408861,Best Practices for Data Ingestion with Snowflake - Blog,,"Snowflake offers a range of methods to meet different data pipeline needs, from batch ingestion to continuous ingestion, informed by customer best practices.",https://www.snowflake.com/blog/best-practices-for-data-ingestion/,,2024-08-13T16:57:25.937Z,https://www.snowflake.com/wp-content/uploads/2022/06/SF_Data_Ingestion.jpeg,"Highlight:Recommended file size for Snowpipe and cost considerations

There is a fixed, per-file overhead charge for Snowpipe in addition to the compute processing costs. We recommend files at least above 10 MB on average, with files in the 100 to 250 MB range offering the best cost-to-performance ratio.",false
834408658,SYSTEM$CLUSTERING_DEPTH | Snowflake Documentation,,,https://docs.snowflake.com/en/sql-reference/functions/system_clustering_depth,,2024-08-13T16:55:59.742Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fsql-reference%2Ffunctions%2Fsystem_clustering_depth,"Highlight:SYSTEM$CLUSTERING_DEPTH¶

Computes the average depth of the table according to the specified columns (or the clustering key defined for the table). The average depth of a populated table (i.e. a table containing data) is always 1 or more. The smaller the average depth, the better clustered the table is with regards to the specified columns.",false
834406095,Staging data files from a local file system | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/data-load-local-file-system-stage,,2024-08-13T16:55:06.836Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fdata-load-local-file-system-stage,"Highlight:Note that the @~
 character combination identifies a user stage.

Highlight:Note that the @%
 character combination identifies a table stage.

Highlight:Note that the @
 character by itself identifies a named stage.",false
834403651,TABLE_STORAGE_METRICS view | Snowflake Documentation,,,https://docs.snowflake.com/en/sql-reference/account-usage/table_storage_metrics,,2024-08-13T16:50:13.455Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fsql-reference%2Faccount-usage%2Ftable_storage_metrics,"Highlight:TABLE_STORAGE_METRICS view¶

This Account Usage view displays table-level storage utilization information, which is used to calculate the storage billing for each table in the account, including tables that have been dropped, but are still incurring storage costs.",false
834403225,Access and install listings as a consumer | Snowflake Documentation,,,https://other-docs.snowflake.com/en/collaboration/consumer-listings-access#accessing-listings-on-the-marketplace,,2024-08-13T16:49:21.891Z,https://rdl.ink/render/https%3A%2F%2Fother-docs.snowflake.com%2Fen%2Fcollaboration%2Fconsumer-listings-access%23accessing-listings-on-the-marketplace,Highlight:You must use the ACCOUNTADMIN role or another role with the CREATE DATABASE and IMPORT SHARE privileges to access a listing.,false
834402920,ACCESS_HISTORY view | Snowflake Documentation,,,https://docs.snowflake.com/en/sql-reference/account-usage/access_history,,2024-08-13T16:46:38.937Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fsql-reference%2Faccount-usage%2Faccess_history,"Highlight:This Account Usage view can be used to query the access history of Snowflake objects (e.g. table, view, column) within the last 365 days (1 year).",false
834401816,Using External Tokenization | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/security-column-ext-token-use,,2024-08-13T16:45:06.053Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fsecurity-column-ext-token-use,Highlight:Protegrity,false
834400102,Understanding and viewing Fail-safe | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/data-failsafe#what-is-fail-safe,,2024-08-13T16:43:19.316Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fdata-failsafe%23what-is-fail-safe,Highlight:Fail-safe provides a (non-configurable) 7-day period during which historical data may be recoverable by Snowflake.,false
834399929,Querying Metadata for Staged Files | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/querying-metadata,,2024-08-13T16:41:43.543Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fquerying-metadata,"Highlight:Metadata Columns¶

Currently, the following metadata columns can be queried or copied into tables:

METADATA$FILENAME

Name of the staged data file the current row belongs to. Includes the full path to the data file.

METADATA$FILE_ROW_NUMBER

Row number for each record in the staged data file.

METADATA$FILE_CONTENT_KEY

Checksum of the staged data file the current row belongs to.

METADATA$FILE_LAST_MODIFIED

Last modified timestamp of the staged data file the current row belongs to. Returned as TIMESTAMP_NTZ.

METADATA$START_SCAN_TIME

Start timestamp of operation for each record in the staged data file. Returned as TIMESTAMP_LTZ.",false
834399841,Introduction to Loading Semi-structured Data | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/semistructured-intro,,2024-08-13T16:41:01.699Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fsemistructured-intro,"Highlight:Semi-structured data is typically stored in the following Snowflake data types:

ARRAY: similar to an array in other languages.

OBJECT: similar to a JSON object, also called a “dictionary”, “hash”, or “map” in many languages. This contains key-value pairs.

VARIANT: a data type that can hold a value of any other data type (including ARRAY and OBJECT). VARIANT is used to build and store hierarchical data.",false
834399703,Share data from multiple databases | Snowflake Documentation,,,https://docs.snowflake.com/user-guide/data-sharing-multiple-db,,2024-08-13T16:40:21.190Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fuser-guide%2Fdata-sharing-multiple-db,"Highlight:A provider stores customer data in separate databases and does not want to create new objects in those databases. To share data, the provider creates a new database with a secure view. The secure view references objects (schema, table, view) in the databases with customer data.",false
834399464,SnowCD (Connectivity Diagnostic Tool) | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/snowcd,,2024-08-13T16:38:31.842Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fsnowcd,"Highlight:SnowCD (i.e. Snowflake Connectivity Diagnostic Tool) helps users to diagnose and troubleshoot their network connection to Snowflake.

Highlight:For example, users can integrate SnowCD into these use cases:

Automated deployment scripts.

A prerequisite check before deploying a service that connects to Snowflake.

Environment checks while starting a new machine.

Periodic checks on running machines.",false
834399301,Parameters | Snowflake Documentation,,,https://docs.snowflake.com/en/sql-reference/parameters#label-allow-client-mfa-caching,,2024-08-13T16:37:48.437Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fsql-reference%2Fparameters%23label-allow-client-mfa-caching,"Highlight:ALLOW_CLIENT_MFA_CACHING¶
Type:

Account — Can only be set for Account

Highlight:Specifies whether an MFA token can be saved in the client-side operating system keystore to promote continuous, secure connectivity without users needing to respond to an MFA prompt at the start of each connection attempt to Snowflake.",false
834399116,Snowflake Editions | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/intro-editions#enterprise-edition,,2024-08-13T16:36:14.466Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fintro-editions%23enterprise-edition,Highlight:Column-level Security to apply masking policies to columns in tables or views.,false
834399023,Warehouse considerations | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/warehouses-considerations#scaling-up-vs-scaling-out,,2024-08-13T16:35:38.701Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fwarehouses-considerations%23scaling-up-vs-scaling-out,"Highlight:Decreasing the size of a running warehouse removes compute resources from the warehouse. When the computer resources are removed, the cache associated with those resources is dropped, which can impact performance in the same way that suspending the warehouse can impact performance after it is resumed.",false
834398834,Preparing to unload data | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/data-unload-prepare#supported-file-formats,,2024-08-13T16:33:56.286Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fdata-unload-prepare%23supported-file-formats,"Highlight:When unloading to JSON files, Snowflake outputs to the NDJSON
 (newline delimited JSON) standard format.",false
834398098,Getting started with Snowsight | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/ui-snowsight-gs,,2024-08-13T16:27:40.782Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fui-snowsight-gs,"Highlight:Your active role determines which pages in Snowsight you can access, as well as which databases, tables, and other objects you can see and the actions you can perform on them.

Highlight:To determine the fully qualified URL and port for Snowsight, run the SYSTEM$ALLOWLIST
 function and review the SNOWSIGHT_DEPLOYMENT
 entry in the return value.",false
834398006,Snowflake Sessions & Session Policies | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/session-policies#session-policies,,2024-08-13T16:26:52.591Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fsession-policies%23session-policies,"Highlight:The minimum configurable idle timeout value for a session policy is 5 minutes.

If a session policy is not set, Snowflake uses a default value of 240 minutes (four hours).",false
834393007,Overview of Access Control | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/security-access-control-overview#system-defined-roles,,2024-08-13T16:22:23.748Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fsecurity-access-control-overview%23system-defined-roles,"Highlight:USERADMIN:

(aka User and Role Administrator)

Role that is dedicated to user and role management only.

Highlight:SECURITYADMIN:

(aka Security Administrator)

Role that can manage any object grant globally, as well as create, monitor, and manage users and roles.",false
834392898,Snowpipe costs | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/data-load-snowpipe-billing,,2024-08-13T16:21:24.762Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fdata-load-snowpipe-billing,"Highlight:Snowflake tracks the resource consumption of loads for all pipes in an account, with per-second/per-core granularity,

Highlight:er-core refers to the physical CPU cores in a compute server. The utilization recorded is then translated into familiar Snowflake credits, which are listed on the bill for your account.",false
834392830,Understanding and viewing Fail-safe | Snowflake Documentation,,,https://docs.snowflake.com/en/user-guide/data-failsafe,,2024-08-13T16:20:48.369Z,https://rdl.ink/render/https%3A%2F%2Fdocs.snowflake.com%2Fen%2Fuser-guide%2Fdata-failsafe,Highlight:Fail-safe provides a (non-configurable) 7-day period during which historical data may be recoverable by Snowflake.,false
